-2.596816065289075937e-01,-5.138978513915661850e-01,-1.581617306131559930e+00,-1.270721032600538702e+00,-3.261005145801836758e+00,-1.931807620475728848e+00,-7.449104527815091359e-01,2.534020270671422659e-01,3.910632143561936780e-01,-1.700092642464327453e+00,1.872016907148330578e-01,1.402683778086342703e-01,1.947222715897526824e+00,1.549465370025961519e+00,-7.237125864276809928e-01,-4.930924964186461645e-01,-5.159093373500157620e-01,-1.350031627964599079e-01,1.132919785550026009e-01,-1.743007391966302499e+00,-2.056482481482977853e+00,3.869589123414786780e+00,7.442295688471041171e-01,-4.452151485147669008e-01,-3.384475449922011436e-01,1.917545737421571417e+00,-1.115830143655095891e-01,-3.263565004843802075e+00,-3.708114660584032940e+00,9.764937804321067727e-01,1.225524017942752453e+00,-1.226906286835494214e-01,1.844657550162045467e-01,1.046842787187257429e+00,2.060892912570574165e+00,-2.130523657758887968e+00,-4.269843176147571029e+00,-2.333575170029852597e+00,2.206003097428260062e+00,-6.070419102695245872e-02,2.602013457262145057e-01,-1.361127184292586279e+00,3.966744423279224829e+00,-2.772359400250940631e+00,-3.287360407725202993e+00,-5.456657388926642316e-01,6.545815841787189227e-01,1.175204109548467629e-01,-3.657343651936394990e-01,-1.767405145351551354e+00,8.520186843326246207e-01,1.937244687150233124e+00,9.294885151031978543e-01,1.748968177059281981e+00,-2.717564875540666502e+00,3.666239649846489423e-01,2.116918981118182941e-01,-4.152552044126868735e-01,-2.276514171353881011e+00,-6.099280419683261734e-01,-4.487382186002169537e-01,-2.105447327170673955e+00,-1.930493029024933582e+00,1.344172040562074122e-01
2.341475891333826276e-01,-1.499111259370043303e+00,-7.722948353224020623e-01,4.749458038606913513e-01,-3.631859422547615512e+00,-4.299695166134192004e-01,-1.785248542211564704e+00,-1.136994053544418737e+00,3.011126331968507971e-02,-4.394560839028684107e+00,-5.667836618483348410e+00,-2.230750472891875447e+00,-3.176321385318701673e-01,6.709534597459793082e-01,-1.393686936541445931e+00,-1.568179205255785247e+00,3.104683029779271020e-01,8.912775239625623236e-01,1.448204043793551443e-01,6.014133786850146102e+00,3.914206059920990466e+00,-1.005354744240182896e+00,-1.644432636069820930e+00,9.822308205365125333e-02,4.631819735716864450e-01,1.750805173521325087e-01,9.154617500815236120e-02,1.225929391849326144e+00,2.256884411059094653e+00,1.300632605907140249e+00,-4.433859483512188504e+00,6.824026239258645932e-02,4.722316129659697576e-02,-1.864835594825620113e+00,-1.452643945057532138e+00,2.300205720509479468e-01,-2.513681272896105545e-01,-9.595474079103386567e-01,-4.566381976520869301e+00,4.287200655203191602e-01,-5.205222646629916738e-01,-3.337917208986793227e+00,-2.058259177312936838e+00,1.579911872160797426e+00,2.941569172074176564e-01,-1.651750908188764466e+00,-1.234975631509778404e+00,-6.514684158589814089e-01,-4.314252611247014202e-01,-1.588121120405372455e+00,-6.760658884528826240e-01,-8.615599494268133540e-02,8.558598140221538308e-01,-4.874874908323782452e-01,-2.576481563097743344e+00,-9.892944817981506878e-02,-5.650950585584843533e-02,-1.321239634031592947e-01,-1.549437994758021686e+00,-1.859082225002403943e+00,-1.401974128232027272e+00,1.999956193443726216e+00,-1.325262408234641587e+00,1.533359187897471276e+00
1.932612752954251389e-01,4.456704650310345239e-01,-2.023739898433615791e-01,4.482359148354355706e-03,-5.536769923687661077e-01,-2.750350555150272047e+00,-8.094015858533512020e-01,-5.363245161251176674e-01,4.296656152041307686e-01,8.684026805239023483e-01,2.859690641524025079e+00,-7.562455446740022624e-02,6.489539134254740382e-02,-1.112340648931098075e+00,-8.365950564231370290e-01,-2.677118721308181515e-01,3.660491925729431051e-01,1.081411940429736651e+00,-1.615652857344792803e+00,-2.547760031680012638e+00,7.997366901461774313e-01,4.649650890072455911e-01,5.161267213907815288e-01,-3.681713892785193898e-01,2.952848050438632854e-01,-3.489534490053370908e-01,-3.676444342114089103e+00,-3.278078725447985509e+00,-8.827339351566773074e-01,1.274517191925965021e+00,-1.704748788232736789e+00,1.702597756258829587e-01,2.060321615603601386e-01,-2.949632271925528570e+00,-3.562434124017642478e+00,-2.774671919783190610e+00,-2.027750357491703515e+00,-2.183754426447643393e+00,-4.035967001161724355e+00,-3.436264242957944859e-01,-8.562818660533226545e-02,-5.377731654209934042e-01,1.041320162058501086e+00,1.925075744870225813e+00,-2.902473438210589674e+00,-5.226402654933632874e+00,-5.467459222829019971e+00,-4.699965078199750956e-01,1.318609704222742374e-01,3.072535375975545158e+00,8.436555675493124795e-01,2.297438297396163343e+00,3.001437030398818706e+00,1.363928168055874357e+00,1.017730893967627503e+00,9.136146715584030353e-01,1.969750385959944672e-01,3.120387012864249132e-01,1.903036913888086490e-01,8.427714399536087031e-01,2.646077304796891072e-01,2.149016714472230305e+00,3.830377529610474507e+00,5.871865627085967043e-01
-4.261931530676709157e-01,1.009839338009584919e+00,-5.956826250459900107e-01,-6.498923713788213874e-01,7.923792509513007953e-01,-1.681134496294289571e+00,-1.442572815211376591e+00,-3.440574322080386382e-01,1.483684350690155258e-02,8.847381047515204822e-01,9.217629053301994446e-01,-1.245767862688005545e+00,-3.033345801591038060e-01,7.897326928211366726e-01,1.401904497911810932e+00,1.524003314483074190e-01,2.112752160890601916e-01,-6.296248653921201477e-01,-5.845506980559505905e+00,-2.820577110242028507e+00,1.324619948258264346e+00,-1.817295053244283309e-01,-1.024670343706270831e-01,1.835060872865055537e-01,-2.257718608907875735e-01,-1.458962941109084976e+00,-4.662310433247817798e+00,-3.874495385733925205e-03,7.496699450128783138e-01,-3.582214215279945879e+00,-4.979169306179017873e+00,3.143622625681608551e-01,-4.599469232411289299e-02,-1.380750458562880478e+00,-1.988819804712389283e+00,1.690285242865746218e+00,1.702967412233501523e-02,-3.126891972678683129e-02,-1.317091788910455641e+00,2.110068078249528467e-01,-1.785906304501348463e-01,-1.293286660109925101e+00,-4.659426218992270385e+00,-7.241293934080319517e+00,2.227507641147140061e-01,2.825282207386643485e+00,4.745021431339370821e+00,3.283833174295234802e-01,6.654755247583959976e-02,-9.000835584583168902e-01,-8.366739495694705542e-02,3.757026568247774923e-01,-6.107982704425706233e-01,2.585706869908913408e+00,-2.633574426172815564e-01,-8.516881201653034861e-01,-8.929421637832181402e-02,1.231366470121505241e+00,7.172460534880672478e-01,7.031841714400347554e-01,5.439338573098358998e-01,-8.015582024777778702e-01,-3.341953854563147974e+00,-1.137712177163842320e+00
-5.184522964665205791e-03,-2.325191234154549424e-01,-1.099188649200510737e+00,-3.561745936438077464e+00,-1.581291668158528285e+00,-4.196487675188317112e+00,-1.563627777759831083e+00,1.131123607937491310e-01,4.848879596823060800e-01,-4.515541065389187536e-01,-2.897367205537564327e+00,-2.429999875662317788e+00,-4.307626330142089621e+00,-3.082139890824957540e+00,1.944194000512728726e+00,-1.672038799376532325e-01,1.586842809491201267e-01,1.433454144362536820e+00,2.235236954543854182e+00,2.327831564954297772e+00,-1.386224811842777793e+00,2.580457142078933508e-01,-1.533187817287183563e+00,-8.771889874788068031e-01,-2.441518721797417968e-01,2.142653867999899209e+00,1.158582926606882557e+00,3.870167241895559052e+00,-1.730642451847780094e+00,1.988204199558919028e+00,3.931063320531576366e+00,-4.525361461622726678e-01,3.332696185513116527e-01,1.720134129205060036e+00,2.331023902443712270e+00,-2.493345263364457332e-01,1.125824960588911322e-01,2.035224313029832643e+00,4.085244719678641445e+00,-1.354742346335564562e-01,5.489115839208277281e-01,4.452963488239761070e+00,-6.382216108845047975e-01,2.998397820636451883e+00,3.449586937907480610e+00,-2.526260924344823078e-01,-1.944166464838564590e+00,-3.682596465799478080e-01,4.368013768294710664e-01,4.945369359646129226e+00,-8.554613985533969789e-01,8.584958102656998769e-01,-2.812845892782609991e-01,-2.451225200058722020e+00,-1.630431676432458676e+00,-4.109594797059733517e-01,-3.828600083755022698e-01,2.890550156277608695e-01,-1.069089959601021933e+00,-5.490852747672358980e+00,-2.815261742460515748e+00,-2.091620515317164752e+00,-1.038555186897832883e+00,4.279016871810472078e-01
-3.615243099758741474e-01,-4.253352347746789941e-01,2.095057045440114951e+00,-3.663005962167520391e-01,1.190360306990786210e+00,4.544591639543523520e+00,3.448479449202085600e+00,6.504279841058897560e-01,-1.986563412848236787e-01,1.806764834810915266e-01,9.704779829018554960e-01,2.111112178910450332e+00,8.129124002183631958e-01,7.586675638248280285e-01,-1.382186934473901729e+00,-2.125482423865052428e-01,3.806836948483398597e-01,-3.160518714215517222e-01,2.946125713000310675e+00,1.281782757194762423e+00,-3.389465722469179099e+00,-7.727609146377667493e+00,-6.161632895090305873e+00,-5.376279950687143927e-01,-4.448757047884919213e-01,-1.913436454510425433e-01,2.386814650746535094e+00,-6.929275926467811653e-01,-2.616274892871869096e+00,4.311015734902841068e-01,-3.766301976086593672e+00,4.260293720003121010e-01,4.161543676682873394e-01,-7.207195561705456166e-01,-3.488682805343053528e-01,-2.659584398032031061e-01,-2.571431072529572592e+00,-1.654096857247579822e+00,6.419430485170181111e-01,4.998191782307248587e-01,-1.675997609207626193e-01,-2.740058049468033108e+00,-7.060327478949537827e+00,-3.647097369353053953e+00,-2.137077459520112743e+00,-9.812156223888219841e-01,1.603307437815131076e+00,5.006792328048990104e-01,-3.491146625392473335e-01,2.422312263589159742e-01,4.312078820120224809e-01,-9.140987618995237707e-01,-1.367787368525513574e-02,-1.374053342417495438e+00,-1.055914821484118943e-01,-1.897786549577706039e-01,3.971766546059379288e-01,-5.325120609988486242e-01,-9.874339942942247927e-02,1.625966950550858492e+00,-1.892059978375843388e+00,-7.299523787241095629e-01,-8.979069576719942436e-01,-1.110099045257415318e+00
1.724814744104116171e-01,-7.554122382860277707e-01,-3.093522088144106785e+00,-2.225602236188827909e+00,-1.335681943082782652e+00,-9.031909260099422188e-01,-7.745860109230787716e-01,2.341809483885235951e-02,4.094976602444430069e-01,-1.972916864122568281e+00,-2.039885148931070535e+00,-1.711333197358547942e+00,-2.482891488839163330e+00,-2.291252748002662987e+00,-7.399925275078667042e-01,3.172921311127989141e-01,-4.203409698248883886e-01,-1.133112315075077481e+00,4.631433248275071968e-01,-1.844398571184669322e+00,-4.005998106505754386e+00,-5.159188246910775710e+00,-1.118902173598688821e+00,3.547827110433771081e-01,4.779270474820039860e-01,2.975574372977909388e-01,1.140817562046330530e-01,-1.387637858304486604e+00,4.509597906804079792e-01,-2.842652085327270317e+00,-2.401036716423451178e+00,-2.688420017750831614e-01,2.679482401123937652e-01,-2.236319754485016631e-01,1.473444728782535629e+00,2.002514528210392886e+00,8.254164375993137126e-01,-8.273743677362174198e-01,-1.292111580013076688e+00,1.139218623033546596e-01,-3.100364522918143684e-01,-2.408436699383023516e+00,4.592133485134477944e+00,1.987021093111953851e+00,-1.529550168813207600e+00,9.241501094558633722e-02,2.873942831656387753e+00,1.848472641088282908e-01,3.607774355412938228e-01,-3.238953475200680110e+00,8.463357319121155298e-01,2.304412177381066851e+00,-2.332976106745340061e+00,1.858593559684976082e+00,1.140533835587754785e+00,4.383900605909746284e-01,-4.727521732251873665e-01,-7.052886001208965583e-01,-2.083573146849627467e+00,-9.889781949343406930e-01,8.551443797200036778e-02,2.607969855258035263e+00,-1.895646149207584619e-01,-5.623139131846672800e-01
-4.221681932579811614e-01,6.585449361694319936e-01,9.264915525982884148e-01,-5.357950934073056892e-01,8.850147133742699568e-01,2.024797951724226053e+00,1.339800403613181867e+00,3.525263812230124971e-01,1.817633350299582007e-01,1.273311391434534645e+00,5.410425687134408357e-02,2.360669539605756651e+00,3.815109235501749296e+00,7.466585086594151877e-01,-9.043224372581116777e-01,-2.159062982866773433e-03,-1.620759611702516922e-01,-1.765667873464530135e+00,-3.989464403076441901e+00,-4.802291728225917211e+00,1.096709943396140391e-01,-8.454474935919422673e-01,7.315850314666995369e-02,-1.044346142183779774e-01,-4.653986481579103218e-01,-2.137238241416290485e+00,-2.784719428264888830e+00,-2.095922961261887707e+00,6.904946292995309820e-01,1.228577662435528683e+00,2.605596762971295721e+00,2.819933674690809911e-01,-5.004730277781564707e-02,-1.957193803636160245e-01,-2.073811137213031619e-01,1.507734839985654940e+00,2.026123850358401590e+00,2.137038901922797773e+00,2.833997172653775820e+00,-4.098855169786193020e-01,3.951007547676695930e-01,-2.624674385221844597e-01,-4.798800168164301105e-01,1.762202546020489757e+00,7.599812040897288012e-01,-1.936334276520873310e+00,-1.548447026571572738e-01,1.815470937216615843e-01,2.928478476699665212e-01,-8.318750791936831979e-01,-2.375609000201104326e+00,-8.071575467617244648e-01,-3.530827372504826922e+00,-4.846966976999683041e+00,-1.111108300610726296e+00,-3.001408852032223518e-01,-8.985893675376670220e-02,-2.477004796138551623e-01,-9.620066502252117013e-01,-3.527630120929070134e+00,-5.160084294958856788e+00,-2.594347931096443016e+00,-8.886394145498816011e-01,-3.953801633652738179e-01
-4.928527511836175989e-01,-4.306063106292662424e-01,-3.237484822315976896e+00,-2.124854885414194927e-01,-7.345381264176569225e-01,-7.484126517958729075e-01,-4.016221253723883500e+00,-2.157331179600469329e-01,8.229656235170423884e-01,-9.443595289371860269e-02,1.708039788977311901e-01,-3.411743149759168592e+00,-1.690153108828932105e+00,2.041355254522084550e+00,-3.153264398167831661e+00,-2.718210884049768739e-01,-1.345805601837984922e-01,3.218319024889747748e+00,2.031782050298095221e+00,2.472390895134879418e-01,-1.993246025063449389e+00,2.218338136650497283e+00,1.541973309681886617e+00,2.230064882493013045e-01,-2.787756075420083079e-01,1.268173733144648818e-01,-3.229805157227947504e-02,3.667655860651026778e+00,8.939580003063470892e-01,6.023291995383237563e-01,-2.376804021707226156e+00,-2.748536800626221605e-02,4.373910714569907709e-02,-6.690033567202270604e+00,-1.737291017707778273e+00,3.488554568143953372e+00,1.508812140353631981e-01,-4.381191209011187304e+00,-5.852864641841588167e+00,-2.949600895872578343e-01,-1.537678466328470661e-01,-6.572301808706342285e-01,5.019648627730666668e+00,2.154468103275130816e-02,-9.528756406646807578e-03,4.466614083274450531e-01,3.587569822204568493e-02,-1.460240658729110019e-01,-5.886356062987790905e-01,4.095729068701424724e-01,1.642366196552637270e+00,-4.841278305323124975e+00,-1.839354749334086714e+00,1.429098469416848705e+00,5.609889889134948016e-01,-5.299706829856458690e-01,1.988575623368428191e-01,-1.380082226360312969e+00,-4.002493172236367691e+00,4.725046944468184185e-01,-1.883707214784373862e+00,-3.777218181058101365e+00,-1.786738990976493913e+00,-3.818734463813057700e-01
-1.987659638761374303e-02,-3.595357551932130691e-01,-9.774792188232648282e-01,2.683180677372463574e+00,-1.195337207534326707e+00,-6.159197279439305728e-01,-9.666189324930657412e-01,-2.957214955140901047e+00,2.099437724975483921e-01,6.799051943686494903e-01,1.120230879627931220e+00,9.310990594565521361e-02,1.858572765217168410e+00,1.226623409768537787e+00,-8.249405737704084141e-01,-2.457015142656943762e+00,-3.184359298079958434e-01,1.536172032108142016e+00,2.718018647217309347e+00,1.070793982735090966e+00,1.162185344567644441e+00,4.866135419411397933e+00,3.794829196007102556e+00,-3.249288897118237651e-01,-3.792110369301975314e-01,-1.577515552524612730e+00,1.283135545872282846e+00,-2.903435643441775182e-01,-2.982162104038411088e-01,2.973443695846330392e+00,-2.372117228263846744e+00,3.672113164853854084e-01,4.096630772622506522e-01,-2.824059599706963741e+00,-9.048762803108663100e-01,1.692943324074990930e+00,-2.877436963963135419e+00,-1.854765203003442497e+00,-2.098443082309985552e+00,-2.173260906347650456e-01,1.267713698815507162e-01,-1.946145836195872780e+00,-7.434854316492046422e+00,-7.110638823433855116e+00,-3.789046327165012329e+00,6.764663589373327568e-01,-8.210268855801257093e-01,-1.204201391426664158e-01,-1.894457537319809148e-01,-3.511547433117610528e-01,-7.584636569673082196e-01,-7.183601411976481277e-01,-3.294519288683209979e+00,-4.488447145102323788e+00,-3.361077211158892686e-01,-2.987278159818150813e-01,3.150763736019774885e-01,-6.433432789366066995e-02,-2.332613817487622754e+00,-1.187762917471961277e+00,5.071938683012884308e-01,-1.728652248404109137e+00,-1.145684913824153828e+00,-4.992312561740352428e-01
